,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,META,META,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,
2018-10-26 00:00:00-04:00,82.47949981689453,84.9229965209961,80.1500015258789,82.1405029296875,299276000,0.0,0.0,145.82000732421875,149.0,143.8000030517578,145.3699951171875,31303300,0.0,0.0,52.416500091552734,55.849998474121094,52.11149978637695,54.1875,106438000,0.0,0.0
2018-10-29 00:00:00-04:00,83.0,83.28700256347656,74.75,76.94400024414062,277322000,0.0,0.0,148.5,148.8300018310547,139.02999877929688,142.08999633789062,31336800,0.0,0.0,54.82699966430664,55.44150161743164,50.36000061035156,51.73649978637695,81290000,0.0,0.0
2018-10-30 00:00:00-04:00,74.30799865722656,77.04949951171875,73.81800079345703,76.52100372314453,249202000,0.0,0.0,139.94000244140625,146.63999938964844,139.74000549316406,146.22000122070312,50528300,0.0,0.0,51.0004997253418,52.54499816894531,50.69850158691406,52.47549819946289,59768000,0.0,0.0
2018-10-31 00:00:00-04:00,78.49949645996094,81.19550323486328,78.25450134277344,79.90049743652344,187804000,0.0,0.0,155.0,156.39999389648438,148.9600067138672,151.7899932861328,60101300,0.0,0.0,53.40999984741211,55.400001525878906,53.40999984741211,54.52899932861328,70916000,0.0,0.0
2018-11-01 00:00:00-04:00,81.17649841308594,83.52249908447266,79.9219970703125,83.27649688720703,162710000,0.0,0.0,151.52000427246094,152.75,149.35000610351562,151.75,25640800,0.0,0.0,54.56999969482422,54.994998931884766,53.89099884033203,54.29899978637695,40132000,0.0,0.0
2018-11-02 00:00:00-04:00,83.92949676513672,84.87200164794922,82.59149932861328,83.27649688720703,139110000,0.0,0.0,151.8000030517578,154.1300048828125,148.9600067138672,150.35000610351562,24708700,0.0,0.0,54.45000076293945,54.900001525878906,53.382999420166016,53.574501037597656,43438000,0.0,0.0
2018-11-05 00:00:00-05:00,82.87850189208984,82.90450286865234,79.81800079345703,81.38999938964844,112494000,0.0,0.0,150.10000610351562,150.19000244140625,147.44000244140625,148.67999267578125,15971200,0.0,0.0,53.62649917602539,53.66749954223633,51.70000076293945,52.7864990234375,45358000,0.0,0.0
2018-11-06 00:00:00-05:00,80.9175033569336,83.25,80.72750091552734,82.1405029296875,85148000,0.0,0.0,149.30999755859375,150.97000122070312,148.0,149.94000244140625,16667100,0.0,0.0,52.750999450683594,53.99100112915039,52.68050003051758,53.47850036621094,28660000,0.0,0.0
2018-11-07 00:00:00-05:00,83.6500015258789,87.96150207519531,83.2040023803711,87.77449798583984,163844000,0.0,0.0,151.57000732421875,153.00999450683594,149.8300018310547,151.52999877929688,21877400,0.0,0.0,54.17449951171875,55.496498107910156,54.02949905395508,55.4119987487793,43388000,0.0,0.0
2018-11-08 00:00:00-05:00,87.75,89.19999694824219,86.25550079345703,87.74549865722656,130698000,0.0,0.0,150.49000549316406,150.94000244140625,146.74000549316406,147.8699951171875,24145800,0.0,0.0,55.3650016784668,55.4109992980957,54.21799850463867,54.73149871826172,33694000,0.0,0.0
2018-11-09 00:00:00-05:00,86.625,87.19599914550781,85.09349822998047,85.62149810791016,118044000,0.0,0.0,146.75,147.75999450683594,144.07000732421875,144.9600067138672,17326900,0.0,0.0,54.20100021362305,54.41749954223633,53.2130012512207,53.85100173950195,34860000,0.0,0.0
2018-11-12 00:00:00-05:00,84.91200256347656,85.42749786376953,81.50050354003906,81.84249877929688,136124000,0.0,0.0,144.47999572753906,145.0399932861328,140.49000549316406,141.5500030517578,18542100,0.0,0.0,53.65650177001953,53.70500183105469,52.01750183105469,52.46799850463867,34002000,0.0,0.0
2018-11-13 00:00:00-05:00,82.4645004272461,83.85299682617188,80.6875,81.55850219726562,118666000,0.0,0.0,142.0,144.8800048828125,141.6199951171875,142.16000366210938,15141700,0.0,0.0,52.740501403808594,53.333499908447266,52.02000045776367,52.39849853515625,25750000,0.0,0.0
2018-11-14 00:00:00-05:00,82.81600189208984,83.6500015258789,79.85350036621094,79.95050048828125,129738000,0.0,0.0,143.6999969482422,145.5800018310547,141.5500030517578,144.22000122070312,22068400,0.0,0.0,53.0,53.28950119018555,52.05550003051758,52.729000091552734,34666000,0.0,0.0
2018-11-15 00:00:00-05:00,79.05049896240234,81.24099731445312,77.32550048828125,80.97200012207031,168546000,0.0,0.0,142.3300018310547,144.83999633789062,140.8300018310547,143.85000610351562,30320300,0.0,0.0,52.573001861572266,53.94350051879883,52.06449890136719,53.5525016784668,41584000,0.0,0.0
2018-11-16 00:00:00-05:00,79.375,80.7239990234375,78.65599822998047,79.67050170898438,121322000,0.0,0.0,141.07000732421875,141.77000427246094,137.77000427246094,139.52999877929688,37250600,0.0,0.0,53.26150131225586,53.62200164794922,52.744998931884766,53.41350173950195,35366000,0.0,0.0
2018-11-19 00:00:00-05:00,78.85050201416016,79.05950164794922,75.16799926757812,75.614501953125,155800000,0.0,0.0,137.61000061035156,137.75,131.2100067138672,131.5500030517578,44362700,0.0,0.0,53.169498443603516,53.400001525878906,51.14350128173828,51.37099838256836,45684000,0.0,0.0
2018-11-20 00:00:00-05:00,71.875,76.73750305175781,71.0,74.77300262451172,217576000,0.0,0.0,127.02999877929688,134.16000366210938,126.8499984741211,132.42999267578125,41939500,0.0,0.0,50.364498138427734,51.86750030517578,50.11050033569336,51.522499084472656,54458000,0.0,0.0
2018-11-21 00:00:00-05:00,77.14949798583984,77.5,75.75,75.83650207519531,114336000,0.0,0.0,134.39999389648438,137.19000244140625,134.1300048828125,134.82000732421875,25469700,0.0,0.0,52.265499114990234,52.73550033569336,51.972999572753906,52.17150115966797,29698000,0.0,0.0
2018-11-23 00:00:00-05:00,75.8499984741211,76.80999755859375,75.09049987792969,75.10299682617188,54152000,0.0,0.0,133.64999389648438,134.5,131.25999450683594,131.72999572753906,11886100,0.0,0.0,51.67499923706055,52.150001525878906,51.42599868774414,51.505001068115234,14178000,0.0,0.0
2018-11-26 00:00:00-05:00,76.94999694824219,79.2405014038086,76.21099853515625,79.06649780273438,125154000,0.0,0.0,133.0,137.0,132.77999877929688,136.3800048828125,24263600,0.0,0.0,52.20000076293945,52.849998474121094,51.98849868774414,52.797000885009766,31558000,0.0,0.0
2018-11-27 00:00:00-05:00,78.79949951171875,79.88249969482422,77.90049743652344,79.07099914550781,115664000,0.0,0.0,135.75,136.61000061035156,133.7100067138672,135.0,20750300,0.0,0.0,52.56700134277344,53.3380012512207,52.275001525878906,52.61399841308594,33048000,0.0,0.0
2018-11-28 00:00:00-05:00,80.69599914550781,84.07250213623047,80.06099700927734,83.88749694824219,169174000,0.0,0.0,136.27999877929688,136.7899932861328,131.85000610351562,136.75999450683594,29847500,0.0,0.0,52.87300109863281,54.643001556396484,52.147499084472656,54.589500427246094,46042000,0.0,0.0
2018-11-29 00:00:00-05:00,83.74949645996094,84.49949645996094,82.61650085449219,83.67849731445312,132264000,0.0,0.0,135.9199981689453,139.99000549316406,135.66000366210938,138.67999267578125,24238700,0.0,0.0,54.17649841308594,55.00749969482422,54.099998474121094,54.729000091552734,31004000,0.0,0.0
2018-11-30 00:00:00-05:00,83.9749984741211,84.80000305175781,83.32499694824219,84.50849914550781,115236000,0.0,0.0,138.25999450683594,140.97000122070312,137.36000061035156,140.61000061035156,25732600,0.0,0.0,54.78150177001953,55.48249816894531,54.159000396728516,55.48249816894531,59668000,0.0,0.0
2018-12-03 00:00:00-05:00,88.4729995727539,88.91699981689453,86.5,88.61799621582031,137246000,0.0,0.0,143.0,143.67999267578125,140.75999450683594,141.08999633789062,24819200,0.0,0.0,56.608001708984375,56.75,55.58649826049805,55.81800079345703,57532000,0.0,0.0
2018-12-04 00:00:00-05:00,87.80000305175781,88.51699829101562,83.25,83.41999816894531,173890000,0.0,0.0,140.72999572753906,143.38999938964844,137.16000366210938,137.92999267578125,30307400,0.0,0.0,55.64950180053711,55.71200180053711,53.03900146484375,53.12350082397461,45630000,0.0,0.0
2018-12-06 00:00:00-05:00,80.74349975585938,85.05249786376953,80.49250030517578,84.95950317382812,175788000,0.0,0.0,133.82000732421875,139.6999969482422,133.6699981689453,139.6300048828125,28218100,0.0,0.0,52.25,53.97100067138672,52.124000549316406,53.90399932861328,47436000,0.0,0.0
2018-12-07 00:00:00-05:00,85.25350189208984,85.94650268554688,81.27300262451172,81.45649719238281,151522000,0.0,0.0,139.25,140.8699951171875,136.66000366210938,137.4199981689453,21195500,0.0,0.0,53.61149978637695,54.25149917602539,51.96849822998047,52.32899856567383,42682000,0.0,0.0
2018-12-10 00:00:00-05:00,81.19200134277344,82.89949798583984,79.54350280761719,82.05149841308594,149896000,0.0,0.0,139.60000610351562,143.0500030517578,139.00999450683594,141.85000610351562,26422200,0.0,0.0,52.14699935913086,52.97999954223633,51.650001525878906,52.659000396728516,33652000,0.0,0.0
2018-12-11 00:00:00-05:00,83.9000015258789,83.97350311279297,80.9800033569336,82.16200256347656,124894000,0.0,0.0,143.8800048828125,143.8800048828125,141.10000610351562,142.0800018310547,20300300,0.0,0.0,53.34700012207031,53.52000045776367,52.505001068115234,53.08250045776367,33852000,0.0,0.0
2018-12-12 00:00:00-05:00,83.44999694824219,85.24949645996094,83.01349639892578,83.177001953125,131960000,0.0,0.0,143.0800018310547,147.19000244140625,142.50999450683594,144.5,23696900,0.0,0.0,53.854000091552734,54.58649826049805,53.5984992980957,53.686500549316406,28960000,0.0,0.0
2018-12-13 00:00:00-05:00,84.0,84.60600280761719,82.07499694824219,82.91899871826172,105426000,0.0,0.0,145.57000732421875,145.85000610351562,143.19000244140625,145.00999450683594,18148600,0.0,0.0,53.78350067138672,54.42100143432617,53.2495002746582,53.676998138427734,24986000,0.0,0.0
2018-12-14 00:00:00-05:00,81.9000015258789,82.12850189208984,79.25,79.59549713134766,127344000,0.0,0.0,143.33999633789062,146.00999450683594,142.50999450683594,144.05999755859375,21785800,0.0,0.0,53.000999450683594,53.58599853515625,52.46849822998047,52.58549880981445,36358000,0.0,0.0
2018-12-17 00:00:00-05:00,78.30000305175781,78.80650329589844,75.25050354003906,76.04550170898438,176596000,0.0,0.0,143.0800018310547,144.9199981689453,138.4199981689453,140.19000244140625,24334000,0.0,0.0,52.35049819946289,53.11899948120117,50.83150100708008,51.282501220703125,49932000,0.0,0.0
2018-12-18 00:00:00-05:00,77.0,78.37750244140625,76.15049743652344,77.5739974975586,130460000,0.0,0.0,141.0800018310547,145.92999267578125,139.8300018310547,143.66000366210938,24709100,0.0,0.0,51.70000076293945,52.984500885009766,51.52399826049805,52.170501708984375,43640000,0.0,0.0
2018-12-19 00:00:00-05:00,77.15249633789062,79.22650146484375,74.15899658203125,74.75399780273438,175844000,0.0,0.0,141.2100067138672,144.91000366210938,132.5,133.24000549316406,57404900,0.0,0.0,52.364498138427734,53.785499572753906,50.971500396728516,51.77299880981445,58264000,0.0,0.0
2018-12-20 00:00:00-05:00,74.19999694824219,75.4749984741211,71.6344985961914,73.04149627685547,199836000,0.0,0.0,130.6999969482422,135.57000732421875,130.0,133.39999389648438,40297900,0.0,0.0,51.29999923706055,52.37200164794922,50.393001556396484,51.17900085449219,53674000,0.0,0.0
2018-12-21 00:00:00-05:00,73.24949645996094,74.0,68.197998046875,68.87249755859375,272806000,0.0,0.0,133.38999938964844,134.89999389648438,123.41999816894531,124.94999694824219,56901500,0.0,0.0,51.60200119018555,51.88349914550781,49.05950164794922,49.5625,104656000,0.0,0.0
2018-12-24 00:00:00-05:00,67.30000305175781,69.80149841308594,65.3499984741211,67.197998046875,144400000,0.0,0.0,123.0999984741211,129.74000549316406,123.0199966430664,124.05999755859375,22066000,0.0,0.0,49.215999603271484,50.60599899291992,48.882999420166016,49.23350143432617,36360000,0.0,0.0
2018-12-26 00:00:00-05:00,68.44450378417969,73.65799713134766,68.15049743652344,73.54499816894531,208236000,0.0,0.0,126.0,134.24000549316406,125.88999938964844,134.17999267578125,39723400,0.0,0.0,49.89950180053711,52.42250061035156,49.63249969482422,52.39250183105469,46318000,0.0,0.0
2018-12-27 00:00:00-05:00,72.70999908447266,73.44999694824219,69.5155029296875,73.08200073242188,194440000,0.0,0.0,132.44000244140625,134.99000549316406,129.6699981689453,134.52000427246094,31202500,0.0,0.0,51.310001373291016,52.66699981689453,50.349998474121094,52.64500045776367,45996000,0.0,0.0
2018-12-28 00:00:00-05:00,73.6675033569336,75.67350006103516,72.44999694824219,73.9010009765625,176580000,0.0,0.0,135.33999633789062,135.9199981689453,132.1999969482422,133.1999969482422,22627600,0.0,0.0,52.974998474121094,53.21149826049805,52.099998474121094,52.33399963378906,34398000,0.0,0.0
2018-12-31 00:00:00-05:00,75.54000091552734,76.03800201416016,74.3499984741211,75.09850311279297,139090000,0.0,0.0,134.4499969482422,134.63999938964844,129.9499969482422,131.08999633789062,24625300,0.0,0.0,52.89149856567383,53.14950180053711,51.652000427246094,52.24800109863281,33110000,0.0,0.0
2019-01-02 00:00:00-05:00,73.26000213623047,77.66799926757812,73.04650115966797,76.95649719238281,159662000,0.0,0.0,128.99000549316406,137.50999450683594,128.55999755859375,135.67999267578125,28146200,0.0,0.0,51.36000061035156,53.03950119018555,51.263999938964844,52.73400115966797,31868000,0.0,0.0
2019-01-03 00:00:00-05:00,76.00050354003906,76.9000015258789,74.85549926757812,75.01399993896484,139512000,0.0,0.0,134.69000244140625,137.1699981689453,131.1199951171875,131.74000549316406,22717900,0.0,0.0,52.53350067138672,53.3129997253418,51.118499755859375,51.27349853515625,41960000,0.0,0.0
2019-01-04 00:00:00-05:00,76.5,79.69999694824219,75.91549682617188,78.76950073242188,183652000,0.0,0.0,134.00999450683594,138.0,133.75,137.9499969482422,29002100,0.0,0.0,52.12799835205078,54.0,51.84299850463867,53.903499603271484,46022000,0.0,0.0
2019-01-07 00:00:00-05:00,80.1155014038086,81.72799682617188,79.45950317382812,81.47550201416016,159864000,0.0,0.0,137.55999755859375,138.8699951171875,135.91000366210938,138.0500030517578,20089300,0.0,0.0,54.048500061035156,54.1349983215332,53.13199996948242,53.79600143432617,47446000,0.0,0.0
2019-01-08 00:00:00-05:00,83.2344970703125,83.83049774169922,80.83049774169922,82.8290023803711,177628000,0.0,0.0,139.88999938964844,143.13999938964844,139.5399932861328,142.52999877929688,26263800,0.0,0.0,54.29999923706055,54.66749954223633,53.41749954223633,54.26850128173828,35414000,0.0,0.0
2019-01-09 00:00:00-05:00,82.64900207519531,83.38999938964844,82.06999969482422,82.97100067138672,126976000,0.0,0.0,142.9499969482422,144.6999969482422,141.27000427246094,144.22999572753906,22205900,0.0,0.0,54.39950180053711,54.582000732421875,53.71849822998047,54.08250045776367,26998000,0.0,0.0
2019-01-10 00:00:00-05:00,82.05049896240234,83.1624984741211,81.08100128173828,82.81099700927734,130154000,0.0,0.0,143.0800018310547,144.55999755859375,140.83999633789062,144.1999969482422,16125000,0.0,0.0,53.74700164794922,53.990501403808594,53.23400115966797,53.94150161743164,26598000,0.0,0.0
2019-01-11 00:00:00-05:00,82.02749633789062,83.0145034790039,81.81099700927734,82.02799987792969,93724000,0.0,0.0,143.14999389648438,145.36000061035156,142.57000732421875,143.8000030517578,12908000,0.0,0.0,53.494998931884766,53.66849899291992,52.82149887084961,53.2234992980957,30864000,0.0,0.0
2019-01-14 00:00:00-05:00,80.75,82.41000366210938,79.75749969482422,80.8604965209961,120118000,0.0,0.0,142.0,146.57000732421875,141.27000427246094,145.38999938964844,20520300,0.0,0.0,52.66699981689453,52.92250061035156,52.4275016784668,52.57550048828125,28490000,0.0,0.0
2019-01-15 00:00:00-05:00,81.5999984741211,83.75800323486328,81.30049896240234,83.72799682617188,119970000,0.0,0.0,146.00999450683594,150.67999267578125,145.99000549316406,148.9499969482422,24069000,0.0,0.0,52.9005012512207,54.41350173950195,52.72200012207031,54.32550048828125,37518000,0.0,0.0
2019-01-16 00:00:00-05:00,84.21099853515625,85.25,83.79399871826172,84.18900299072266,127338000,0.0,0.0,149.0,149.64999389648438,147.0,147.5399932861328,18025700,0.0,0.0,54.5,55.11800003051758,54.4005012512207,54.47549819946289,38280000,0.0,0.0
2019-01-17 00:00:00-05:00,84.0,85.00849914550781,83.875,84.66100311279297,84178000,0.0,0.0,146.9499969482422,149.0,146.5,148.3000030517578,15787900,0.0,0.0,54.39950180053711,55.03499984741211,54.16299819946289,54.95600128173828,24896000,0.0,0.0
2019-01-18 00:00:00-05:00,85.5999984741211,85.80999755859375,84.5770034790039,84.80999755859375,120410000,0.0,0.0,149.75,152.42999267578125,148.5500030517578,150.0399932861328,31029600,0.0,0.0,55.429500579833984,55.900001525878906,54.9640007019043,55.3650016784668,44892000,0.0,0.0
2019-01-22 00:00:00-05:00,84.05000305175781,84.09349822998047,80.51000213623047,81.6084976196289,128336000,0.0,0.0,149.1999969482422,151.52999877929688,146.3699951171875,147.57000732421875,22378700,0.0,0.0,54.79999923706055,54.94850158691406,53.544498443603516,53.93149948120117,39632000,0.0,0.0
2019-01-23 00:00:00-05:00,82.80000305175781,82.87149810791016,80.5999984741211,82.0009994506836,104504000,0.0,0.0,148.27999877929688,148.8000030517578,143.05999755859375,144.3000030517578,20098400,0.0,0.0,54.34299850463867,54.647499084472656,53.378501892089844,54.22050094604492,25194000,0.0,0.0
2019-01-24 00:00:00-05:00,82.05349731445312,82.86299896240234,81.58899688720703,82.74649810791016,81798000,0.0,0.0,144.63999938964844,146.44000244140625,142.52000427246094,145.8300018310547,20955500,0.0,0.0,54.1254997253418,54.400001525878906,53.500999450683594,54.20000076293945,29114000,0.0,0.0
2019-01-25 00:00:00-05:00,83.5250015258789,84.17400360107422,83.08049774169922,83.52850341796875,98918000,0.0,0.0,147.47999572753906,149.8300018310547,146.5399932861328,149.00999450683594,22237200,0.0,0.0,54.71149826049805,55.167999267578125,54.59000015258789,55.07550048828125,23260000,0.0,0.0
2019-01-28 00:00:00-05:00,82.17949676513672,82.25,80.70449829101562,81.89450073242188,96754000,0.0,0.0,148.0500030517578,148.9600067138672,146.2100067138672,147.47000122070312,15508500,0.0,0.0,54.503501892089844,54.66849899291992,53.730499267578125,53.99300003051758,29334000,0.0,0.0
2019-01-29 00:00:00-05:00,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,92656000,0.0,0.0,148.08999633789062,148.10000610351562,143.42999267578125,144.19000244140625,17632100,0.0,0.0,54.051998138427734,54.23649978637695,53.30099868774414,53.50299835205078,19704000,0.0,0.0
2019-01-30 00:00:00-05:00,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,115676000,0.0,0.0,146.22000122070312,150.9499969482422,145.6999969482422,150.4199981689453,44613200,0.0,0.0,53.86800003051758,54.97600173950195,53.832000732421875,54.89950180053711,29452000,0.0,0.0
2019-01-31 00:00:00-05:00,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,218206000,0.0,0.0,165.60000610351562,171.67999267578125,165.0,166.69000244140625,77233600,0.0,0.0,55.61199951171875,56.38349914550781,55.26250076293945,56.294498443603516,40232000,0.0,0.0
2019-02-01 00:00:00-05:00,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,230124000,0.0,0.0,165.83999633789062,169.10000610351562,165.66000366210938,165.7100067138672,30806500,0.0,0.0,56.114498138427734,56.720001220703125,55.712501525878906,55.930999755859375,33116000,0.0,0.0
2019-02-04 00:00:00-05:00,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,98582000,0.0,0.0,165.6999969482422,169.3000030517578,163.6199951171875,169.25,20036000,0.0,0.0,55.95050048828125,57.117000579833984,55.8754997253418,57.07099914550781,78408000,0.0,0.0
2019-02-05 00:00:00-05:00,82.16699981689453,83.26300048828125,82.125,82.94049835205078,89062000,0.0,0.0,169.14999389648438,171.97999572753906,168.69000244140625,171.16000366210938,22557000,0.0,0.0,56.48149871826172,57.63850021362305,56.18000030517578,57.59349822998047,82296000,0.0,0.0
2019-02-06 00:00:00-05:00,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,78798000,0.0,0.0,171.1999969482422,172.47000122070312,169.27000427246094,170.49000549316406,13281200,0.0,0.0,57.4635009765625,57.70000076293945,55.917999267578125,56.144500732421875,48256000,0.0,0.0
2019-02-07 00:00:00-05:00,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000,0.0,0.0,168.1999969482422,169.24000549316406,165.25,166.3800048828125,17517600,0.0,0.0,55.590999603271484,55.5994987487793,54.679500579833984,55.295501708984375,38298000,0.0,0.0
2019-02-08 00:00:00-05:00,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000,0.0,0.0,164.47000122070312,167.3699951171875,164.2100067138672,167.3300018310547,12561400,0.0,0.0,54.74399948120117,55.255001068115234,54.71200180053711,55.11899948120117,21766000,0.0,0.0
2019-02-11 00:00:00-05:00,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000,0.0,0.0,167.89999389648438,168.3000030517578,165.0800018310547,165.7899932861328,12811200,0.0,0.0,55.1875,55.67150115966797,55.0,55.10599899291992,18498000,0.0,0.0
2019-02-12 00:00:00-05:00,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000,0.0,0.0,166.86000061035156,168.33999633789062,164.5,165.0399932861328,16292300,0.0,0.0,55.550498962402344,56.643001556396484,55.550498962402344,56.37900161743164,35036000,0.0,0.0
2019-02-13 00:00:00-05:00,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000,0.0,0.0,165.3800048828125,166.22000122070312,163.72999572753906,164.07000732421875,14205100,0.0,0.0,56.652000427246094,57.14250183105469,56.29999923706055,56.43149948120117,28042000,0.0,0.0
2019-02-14 00:00:00-05:00,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000,0.0,0.0,163.19000244140625,164.8699951171875,162.25,163.9499969482422,12755200,0.0,0.0,56.25,56.80649948120117,55.85449981689453,56.459999084472656,21106000,0.0,0.0
2019-02-15 00:00:00-05:00,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000,0.0,0.0,164.50999450683594,164.6999969482422,160.86000061035156,162.5,15504400,0.0,0.0,56.96500015258789,56.96500015258789,55.83599853515625,55.98149871826172,27826000,0.0,0.0
2019-02-19 00:00:00-05:00,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,73634000,0.0,0.0,160.5,164.14999389648438,160.3300018310547,162.2899932861328,14345400,0.0,0.0,55.832000732421875,56.481998443603516,55.832000732421875,56.32550048828125,21980000,0.0,0.0
2019-02-20 00:00:00-05:00,81.5,81.74649810791016,80.50599670410156,81.1050033569336,66752000,0.0,0.0,162.25,163.72000122070312,161.25,162.55999755859375,11770700,0.0,0.0,56.444000244140625,56.54650115966797,55.587501525878906,56.02949905395508,24090000,0.0,0.0
2019-02-21 00:00:00-05:00,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,69668000,0.0,0.0,161.92999267578125,162.24000549316406,159.58999633789062,160.0399932861328,15607800,0.0,0.0,55.93899917602539,55.95750045776367,54.89899826049805,55.21049880981445,33272000,0.0,0.0
2019-02-22 00:00:00-05:00,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,61924000,0.0,0.0,160.5800018310547,162.41000366210938,160.30999755859375,161.88999938964844,15858500,0.0,0.0,55.48500061035156,55.86249923706055,55.025001525878906,55.827999114990234,29436000,0.0,0.0
2019-02-25 00:00:00-05:00,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,63690000,0.0,0.0,163.07000732421875,166.07000732421875,162.89999389648438,164.6199951171875,18737100,0.0,0.0,56.096500396728516,56.27000045776367,55.705501556396484,55.86650085449219,26208000,0.0,0.0
2019-02-26 00:00:00-05:00,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000,0.0,0.0,164.33999633789062,166.24000549316406,163.8000030517578,164.1300048828125,13784100,0.0,0.0,55.71849822998047,56.321998596191406,55.334999084472656,56.10049819946289,35026000,0.0,0.0
2019-02-27 00:00:00-05:00,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000,0.0,0.0,162.89999389648438,163.92999267578125,160.41000366210938,162.80999755859375,12697500,0.0,0.0,55.70050048828125,56.2864990234375,55.428001403808594,56.144500732421875,22092000,0.0,0.0
2019-02-28 00:00:00-05:00,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000,0.0,0.0,162.3699951171875,163.5,160.86000061035156,161.4499969482422,11114200,0.0,0.0,55.95000076293945,56.699501037597656,55.920501708984375,56.32749938964844,27422000,0.0,0.0
2019-03-01 00:00:00-05:00,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000,0.0,0.0,162.60000610351562,163.1300048828125,161.69000244140625,162.27999877929688,11097800,0.0,0.0,56.54999923706055,57.5,56.54999923706055,57.42599868774414,34086000,0.0,0.0
2019-03-04 00:00:00-05:00,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000,0.0,0.0,163.89999389648438,167.5,163.8300018310547,167.3699951171875,18894700,0.0,0.0,57.72800064086914,58.2760009765625,56.912498474121094,57.67100143432617,35490000,0.0,0.0
2019-03-05 00:00:00-05:00,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000,0.0,0.0,167.3699951171875,171.8800048828125,166.5500030517578,171.25999450683594,28187900,0.0,0.0,57.79999923706055,58.824501037597656,57.6510009765625,58.45949935913086,40094000,0.0,0.0
2019-03-06 00:00:00-05:00,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000,0.0,0.0,172.89999389648438,173.57000732421875,171.27000427246094,172.50999450683594,21531700,0.0,0.0,58.5880012512207,58.73699951171875,58.15250015258789,58.24700164794922,23602000,0.0,0.0
2019-03-07 00:00:00-05:00,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000,0.0,0.0,171.5,171.74000549316406,167.61000061035156,169.1300048828125,18306500,0.0,0.0,58.025001525878906,58.17900085449219,57.08549880981445,57.54249954223633,30086000,0.0,0.0
2019-03-08 00:00:00-05:00,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000,0.0,0.0,166.1999969482422,169.6199951171875,165.97000122070312,169.60000610351562,13184800,0.0,0.0,56.69499969482422,57.67250061035156,56.5099983215332,57.49850082397461,23694000,0.0,0.0
2019-03-11 00:00:00-04:00,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,77528000,0.0,0.0,171.60000610351562,174.3000030517578,171.5800018310547,172.07000732421875,18884000,0.0,0.0,57.599998474121094,58.99549865722656,57.57849884033203,58.9630012512207,30032000,0.0,0.0
2019-03-12 00:00:00-04:00,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,72290000,0.0,0.0,172.08999633789062,173.8000030517578,171.22000122070312,171.9199981689453,12155300,0.0,0.0,59.1150016784668,60.285499572753906,59.1150016784668,59.86249923706055,42220000,0.0,0.0
2019-03-13 00:00:00-04:00,84.1500015258789,85.0,83.96749877929688,84.54049682617188,71040000,0.0,0.0,172.32000732421875,174.02999877929688,172.1199951171875,173.3699951171875,11973300,0.0,0.0,60.29650115966797,60.35599899291992,59.89550018310547,59.952999114990234,25888000,0.0,0.0
2019-03-14 00:00:00-04:00,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,58932000,0.0,0.0,169.75999450683594,171.14999389648438,168.16000366210938,170.1699981689453,18037400,0.0,0.0,59.95100021362305,60.23500061035156,59.561500549316406,59.62649917602539,27302000,0.0,0.0
